order_id,product_id,seller_id,price,shipping_charges
uHTFX5KZZ552,ilkmtkOf9RV8,LA88X5ikfeVf,33.41,42.15
cFwiYmJnyB33,G6QsRYZ1YsAN,W0eFCV4DQ2OM,403.9,20.9
HWPeqVNibzfn,mhEoq3ggqnky,h8sR9ByBpRml,33.41,43.52
Hlt9jp5x4xWS,LCl9Gb96LXyX,c1Dw1Rwr2Qdd,849.5,16.38
SPk3B4arYlL8,k0tTTF06RDy0,7ANVd9LVZplS,223.51,21.28
cxlRG51ZjuQw,K7OVwezVxld4,TYulxOn6POPn,82.59,67.24
6sif1NcuL262,EAo7LclfBJXL,2a07LobkzHUx,692,64.55
3QOBUjQztjdg,IfWfnRYxN9kQ,yHsOFiqVrV1u,159.9,170.86
zCHVrZ0GHK2Q,jXcXJ5KInEJ6,uywRyoD4KkF1,518.18,57.56
VuMQXK4RMzGG,DpWUbvbMyotj,IEyfJqBLbCtG,265.9,47.55
h3L9OFLCfZKT,G6YrV5IEf7Om,AHG0TE6bRNNY,18.32,23.6
WBzNXQwnvf9N,7grztYpCkySJ,K0qPVGdA91KO,161,25.87
ybtQbouyUcON,Oe9RxwZQV7Ks,KH9VVC2iPaCb,42.89,70.82
A9JeqVL0Pv3Q,Zix31jTkaPHP,7JtHJ8kiNtes,42.89,32.34
m2EF75bkS4Wg,3ilCv9SJp5bV,WG2pVERAEzeW,53.99,38.61
SW4Rjkf6N6K5,rZ5pT7KeDGN2,coi9xkdo66JI,94.6,105.62
26Nqi73tsPdj,o6Na5dqQ8W2g,coi9xkdo66JI,136.97,34.29
e0BhV0EOs2nG,o9bf4xi4gemJ,AtrLVfFKyuAA,2899,142.35
3U8eAfCvZfvl,WYpoxZl2lCCd,Uhxp4jLBVzJq,42.3,101.63
QVxfahPatmer,ro08JPncYzLh,r7VxefoTVHbb,2130,44.29
pTMINIBlhxIU,ymZvN9XtTHxn,rewXZehYiYRW,999.87,47.55
LlNbzb0KrAPT,nhdanlZn78OG,nQlmkVGs3xYh,142.14,21.88
noEO0wUeHCsN,fEHXQu1n9uQY,VnAPb1lEZYQ6,453.7,110.14
iHhoOx3ArRMf,obaDhF5FMUjM,dPgh591KNQAz,58.6,55.35
BVYCKGrYYMa1,18r0wY8Rhxqc,pxyYUYfBOHRj,148.5,67.48
ZZ2qAKpbDpWM,BLPv8inNEiHl,eOhcPgdVKUYw,399.2,47.55
mBwXjSkuWt5v,CpeCg2UGCL6P,AvTLykupHOIB,2600,30.66
KxNffHUKrdcv,ssZQDTdv1ISb,Zj36u9uWzYUi,49.76,47.39
YulIBaFUj66R,hWgatPoY8V41,NwPn61VaD1X6,1038,20.9
oQvVlveZFVO4,Bma2PVU1tDT2,eV7Woul7454D,26.77,24.17
zn55MteMunpY,gero47msJAuH,T5TAziawiIyq,113.49,36.76
17Lriecl3D0I,bw4D1I6O0ayl,K0qPVGdA91KO,779,66.27
56POPo3cS9sM,Qf3jXDCJPvkJ,HaUIinFOemaU,154,25.32
UAVYeFEzP8K8,t5tmaeXe7zRf,s9PULoMk80qE,56.89,24.98
JtdZhLB6hFMi,XBEpnu9HfuRe,gmJ10puzztav,553.68,38.98
O7vNQJW12xAL,MhevxdHkxaHg,9SWoqiJj9Kas,56.89,33.59
oSto73LMEIGu,mh7KMF2jJrlC,SixfIXbZXuJK,160.55,47.55
1wxqRGy23Cd9,ZNl6BY792DHN,2cg7E5j1pzxq,121.87,7.56
tKJsZWGXuwQn,QUEHyIcL4bTc,fBHtndjqwueV,161.25,16.53
PxLglhaqHRbr,GR4hjj8p8gwr,yHsOFiqVrV1u,125.46,18.96
iY9YA44fe4cg,JZPCyVf1h71d,2jTASjIU2rIf,459,14.78
liW6Fgv1Q5yx,vQPNO5Q50IPf,4CUYuEcsAfEP,37.72,50.28
hf6j5LbPu1cS,p9G7r1L9TkCd,uB5DEByY3kdU,229,3.17
bAKWu5HY71B0,6nR7TC8rx6Gz,JvuRDC1NkVbK,220.33,44.26
7RUT9m9Ly4k9,SuFKND48vLAf,8N9xIv5B6CzS,820.05,13.92
AgKHnVGNbaEV,jDgtMDjqjy9q,Fvlm1I7CAQnv,165.1,76.05
Kbrzj70M0WNn,qiU6uljqd8aK,tNJnfkCxzhmN,117.56,29.21
xRGmMz1nfUs8,dEv3b728LQYy,n71QJUsiY2v9,33.41,48.6
B2GjJEgQkP5S,YRolJTXpxzic,YYXMiqTJbeNf,95.03,37.81
agWkMEYuAUsq,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,57.21
FiXiQ2jJAOko,pH255ZOAGs9Z,jSOhwPWVF2Xx,125.46,7.29
MdyQaF1xjArW,FOPX9zshqtx3,vi8Ik0HzNdbN,639,21.7
BW3xumGh8076,Ucvi1ICtdvrc,8bsbnzA2PWbd,399.2,17.44
E7q2uEiL6uy3,fRSVOGeZ0ad1,73jr4z4JJLzT,509.99,20.9
AP2YVWUwk4vW,SHW865F2HRu6,GU1IRg0p4O0N,64.4,51.45
xGCqeuyxN6yv,XB6pBX00HtBh,ffUNNLStwOip,198.5,49.15
pwnpnTMeyOJL,WpztHNUv6tEq,XsyJ9fitrt63,215.94,47.55
88jyWK8UtRpJ,rpc533nr2KMl,4Qi71ZsjOJIX,125.46,87.77
6xYoUn8Pt5yT,ZeMdY9hO43n5,QJqtwyqcLSPb,100,82.92
47FTGzwFKp93,9NwzO0Pm0fDM,r7VxefoTVHbb,2899,29.6
kTsy3egNRR4l,TVOsff9OyoK2,K0qPVGdA91KO,178,110.82
WjTifY9aykcZ,DIs2nKlRimAP,JWbIVhZWLRMP,28.82,14.9
N8ibkTjSoTCy,m8xQhrBliZkT,XNErNEUpoHxl,13.97,27.26
EA2ZG62zNeiX,WgBgXcIsrsm0,qI9UblMbsm1o,167.68,0.08
cNdxjkLseYtJ,dML22Eegctgr,tQFHgEUSAMiP,174.47,18.88
DFX0kbuliZ9U,DI3vtARruwmM,hZZnwRdyPwuz,136.9,3.6
3PToRTgOzCru,sEIo0MBTEVI5,oGYw3FCx0i23,749.9,67.81
8fXKrOp6zwBJ,uwEOSUWL1zOy,RKad98cTxhSb,45.49,77.98
MgWhJ1YqWduV,cMHVlW1zFinl,xTzRihyf4Cu3,2600,55.54
H2pnbcDMmFd2,EsjZXaqqL5SG,oGYw3FCx0i23,389.89,7.56
0JuqQIwfLYnT,B9lLzGeArDTr,EGpv4plsYpt1,109.82,161.82
Imxs1M7UkpcO,uRiPhca2qKW1,bI5cDrYjs9Qa,514,12.28
BBc5FPIA3R9c,uEbrkSNHhC8Q,DWDoCyFGBOAg,2130,49.44
LLqcRdy0VeZz,zVVb9M1SNqB7,2a07LobkzHUx,77.08,67.55
SowE9v1csziL,oCGNpgGh3YRo,5Ja2lH0N2OZt,71.8,12.59
KHgXIZ1xGqkI,LdbhKhqwAXt8,oGYw3FCx0i23,532.99,35.19
792LRSjJ5uuh,xUUR1E5skqnc,izf27VOjNUCv,128.99,29.34
kkfISIg14mg9,DXG0TFaZjGHO,V8Stg8HdXCTe,36.89,75.56
xvS6Ks70wTfe,gKyGm7tgv7NP,ENekhljjhevR,649.75,32.09
Q7Y8hj2sHcLh,7AdHMcUA45kV,nhZiNyvHKd8H,153.75,32.34
GqUfmMlfnZXd,VmFhTxWYKJXI,RFMenJSKu8hK,54.95,55.54
9Vs3YaSvvMx2,J6P6KeNhD4DS,0G3Q4xIWFhMg,50.54,36.72
heFoilJgIicV,dIYJodVUFOui,m6IJZtqbZBZn,70.23,6.87
95gzdwNbLfTd,QCAiaLSyGTa2,zPSCpHFnSfys,13.97,35.73
tMy5T8njSpqz,zfzYxbaQFrTV,3jwvL6ihC45G,24.1,47.55
rAiatkNN66Q0,2bnCaQcuK03o,zXm1l9WjzYX5,88.6,10.44
q43ptBQkqVcX,MaqLxYChz0BV,c1Dw1Rwr2Qdd,213,50.99
nJlm0M7FkKrD,nicPifXQgk0F,WG2pVERAEzeW,27.24,9.73
vzsSTAVxmNmu,IJR5KmFASqIC,O04i82YS0uAJ,53.99,171.88
lKh7nPMfdw2d,GOqpmACEfJNJ,8CQ9epWunOJD,27.93,49.01
SI4QK2utwdbo,oNmPDznBCJ7E,XURInBuULfIO,35.35,16.04
Bt71dyuIBnJO,Biwi1BNtUB7l,r7VxefoTVHbb,692,46.76
go2QqroS6MHI,5EFBA7VYOItK,mmCZV9eruyuF,367.9,116.88
eYNAxFGwEI4f,Qf3jXDCJPvkJ,HaUIinFOemaU,154,134.17
86fe9mUWhwYa,8VUrrTrLfyUD,tQFHgEUSAMiP,32.98,29.72
us14ToZCQMOH,hKAQ99SlEdSb,HXQwJKuw50PM,111.27,32.34
1C1YRHrpcLIj,uao0vNKhChzl,2a07LobkzHUx,266.55,2.46
BzGyE4lavXgb,QUwGjttsTe8f,eAcHTmATevNi,337,47.55
TazgqNINXZ2V,ymZvN9XtTHxn,rewXZehYiYRW,163.9,61.32
8ZyMLFz2EuBN,JGMr0GHn80XX,yGbPyLPc8PmT,1899,82.44
kWpj8feBjlVu,fkq53vdM6nha,73jr4z4JJLzT,198.5,55.51
CNJmTXthQGqw,cbv8HBeazbHh,ux1d7N0zioFv,84.65,38.38
CMoWvmwof1mL,5EFBA7VYOItK,mmCZV9eruyuF,367.9,32.36
3MOxj8mudq4J,cANAJmznL9Lg,kJEFisr2CqPX,184.9,45.73
6EjqCvtfHwCW,m0C6xDcjEug8,LLty41IbV7xo,676.97,6.56
m0ZRB7wccFd4,dPfNipHQW0E2,lAK3blykWLaw,259.91,27.32
C5XVQtO4UuX4,20XDiJlDWIKH,Ko3LWNo5BK3H,692,51.39
dRzqs1Wy3nUP,EXe0kVg4oH72,j6ZQXHPSPppN,95.03,14.31
kXBtPluBHGRx,RGFoDM3lIDPU,TONxC5aLQqev,310.9,61.32
NKLcnd4wQyPl,rIwCsLZ2dFTY,ww2Z1B2PFAzV,111.27,23.6
Onyoclvf5cuT,EbXvBHpCdrqk,yHsOFiqVrV1u,49.38,56.02
Z1VRTzTIpf3B,KFuPwSsJH9FK,K0qPVGdA91KO,252.99,36.17
mJPXkB3GII5s,tGBg7opMUhfm,OuYMuhcH3J8W,21.1,60.79
a1e3CLOCdhUx,fxUTfPnhbMWf,16pMg4KJ3hIj,111.27,67.11
cHJ0MEIE5Cpr,PQ102BN1gmUP,YVBAT3QqF9Qj,19.3,38.52
RpnaPuT6k2ui,Y1m3aMZuudVw,SgeUigb5Vbiv,14.1,2.46
Fkr6v8nMqZR5,CpeCg2UGCL6P,AvTLykupHOIB,97.44,6.87
gAmotee6YwdO,Mczda2rR96HX,xqS6FkG5qqve,509.99,30.66
ckdHU7Rae4nq,26TCLiuQ4VRT,YVBAT3QqF9Qj,282,22.86
D1VXVvqeUCdn,XF26IviBJMDY,EGW4UK5bOeEZ,79.43,23.93
hhSgdEFa0dNQ,0zTDSlwQ9rSB,C6WhdSZuLC8r,198.5,55.51
0NugXz7CNAqC,fU1k4XCFxfz4,eVS6MuExSoto,46.2,22.52
X6e88hgHtpYN,IdNW3TEDg5mG,9fFFM6RBxCkT,37.84,9.7
Q10byr5gdSGN,8Pgs7ydWwZLq,1KgnSYP2AfIM,181.56,6.87
lZGIlC5bNNTZ,WUxtlBawYulR,COsMF55fuZCX,26.2,93.65
dj4DctNZhth4,vBfalprQr6S5,7pI0ZQxnrLSy,95.03,14.25
IrdMX8KNw9sb,4xupTEMXxGZU,KH9VVC2iPaCb,127.77,23.6
XIUkpH9bA2qf,02HHGHzbG7T5,kqZYwfIO6q9L,639.9,34.08
OAJybnZj9zww,h90ecsE03bGT,Ek6ADNUZ7ej9,52.7,101.09
CzfieEQA2bEO,JVSI1iapA3OV,N32MgQgsAb11,94.76,133.81
zXqpTuIaERHF,1DUYn3KqqqMP,LSyj0QCn90kY,130,32.86
I15zAajUn317,YG7qG1MQlhjp,3t74Pe6EQyNu,122.3,10.68
ubmkK5c3A8Tj,lHWTHn6gVPsE,N5S0kobQcAFP,41.79,20.56
TCM2e6kDDK47,NqbMhr262slW,Ee4IZ22aaNeX,170.7,50.28
QzrJGuYw24zb,M9Rq7Nx8etjk,X6sOuk28jDFW,358.99,82.93
T1CoBLAxBet4,gxSCKsYOx998,AHG0TE6bRNNY,279.49,61.32
YC10oOcKCYiQ,SLANLZkCbYI1,Mhg6gqpiKkO7,30.24,13.8
vr5fUR5qoLdj,4jhvGVgrvTpK,u2laPBpJH7nV,16.89,55.54
jGD7Ht9PfIRZ,1hc2Si0X7qXG,pyXrjDlA75sV,156.3,6.08
EXFTOa0KIriJ,LE52A6UgJAyr,OdnRCxXEzI4n,61.6,62.66
UpJmuRLfyisN,FZxtiS4wCYZJ,OnC6iPAbNc8Z,311,43.65
CKiiyGrNfklY,1Dvc71ecN4wq,XoReeOEjvEuw,1899,7.52
BTAU0QKb44Le,5EFBA7VYOItK,7OKhjPME8ZK3,261,92.88
YdzHmBND5ckk,yifYVWda6kIz,OnC6iPAbNc8Z,68.1,59.15
e08ASoDb0oDp,ajtPdPNFRHBo,N5BGxhFNHIz2,13.97,37.33
EB3fqX0rhEj3,kUqbdpsgGOgb,0la80NIAHNZZ,184.65,55.54
nEJSZLDXJlFw,AvH8fRw08EDm,lXOZaeAgIEqx,820.05,51.45
HhtX1wyl6lgD,h2L3kgHs7Aaa,XePbD5Ocm6Yk,22.3,86.98
ILUWNdSQKRYT,2CCYYdUAvvAq,ZNVgXvCvMqkS,266.55,6.08
m9yEopOg1WHJ,aYdvBRjbB200,AvTLykupHOIB,276.9,30.66
aSQGjK9nln24,uiDqR8v46sxt,RzpFh5t7yffw,195.9,17.63
L8henpiD0HZd,IkgGn9HxKC7r,TuPm19CMKvrM,114.89,193.63
Z6t6hGcFtNcI,BMlY7hFsU3HE,LLty41IbV7xo,43.21,20.67
l6zYbrHhmOQT,Rr4bjc79Exdc,ZdLx9hwnjpgD,75.5,9.7
b5llBjz19SBV,MqEMYLGjwPA0,yGbPyLPc8PmT,518.18,28.31
2WJjfsTcJSiF,JK8FCR3YCKVK,FBGg2AnNbjOH,509.99,41.41
XOiPYy1YRGgL,zGY9MDzOpdXU,s9PULoMk80qE,56.89,34.36
I3mTliYfojwn,tbnbbvv7Sts7,UbOj595s2yLF,100,36.27
U9CzxASyA4dA,Cr4758ZpNUkL,2a07LobkzHUx,266.55,67.11
gnlPnWmWWtXK,LTZLlGYPc549,QaFphUAb15RL,95.03,14.31
eubddakM7h7B,fnjfhidlp2fO,56DLys9ECuwq,416.99,30.66
oIsaiC3amgaE,cDoq9u33HEPc,lXgFIHCZtrfT,648,6.87
0Tj5Lu0OZ2mg,UPlFP7qBFnWk,7jbSZkIw6pOe,10.35,3.23
3wwXY90knHt7,d4yD9BAx5FWU,V5WynwQkZECV,224.9,9.21
GEnjEjX8Q65Y,pTe66JgJ7xZL,xadaQcJkLTmF,36.3,29.96
xJ9sj2MYyWWX,kr1Pp9Ezh82G,16pMg4KJ3hIj,15.27,17.44
YALoNfTRM8AY,oARv5Rawp5k6,dQCmV6mcOXGX,164.98,51.45
cGFOCypExeVj,n3OI7HZhXTf7,TuPm19CMKvrM,72.4,16.74
0a0B5hOofZtY,OHHaQcm8bHcK,vYu5aYeAvyzz,889.9,57.86
05HlfQibjdaI,82DpsHGTLkGB,coi9xkdo66JI,966.9,12.84
kZmwISeqVkKq,P9CkMxPclCbI,K0qPVGdA91KO,120.49,32.34
uidPKymE0rX3,IihCZmnl9QCF,s9PULoMk80qE,79.8,104
LJ5Z8B9RGXxq,Nfe3KW9D3aB1,BGPWBRIq3VJB,55.83,68.24
y1ftNTmRcTx0,yifYVWda6kIz,OnC6iPAbNc8Z,68.1,10.06
Sm8Khxs2YLxx,Itwt63xh9hK6,5Ja2lH0N2OZt,71.8,15.64
e7u1jJDEhC1V,QJ8GvddqaXez,uU48QiTN5rwG,84.55,3.84
pE6vs2FWDrnM,P6FFGVEls02Y,RKad98cTxhSb,193.25,70.12
ADpft8F8Hjdh,VeyB97J6uKFG,9fFFM6RBxCkT,136.89,64.41
oLm4TjiLuMRJ,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,7.79
WAoZxSGU9U5S,wZHOH5R3qy6p,VK8sV0k9GC2t,75.25,22.83
RDFFHiUrZErg,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,21.51
bgoEqjTjnoD7,Kb8WTYPB9MVY,w44b3CnkAU44,82.91,22.97
pA1r70IqoIw7,ZNl6BY792DHN,2cg7E5j1pzxq,252.99,37.12
PPNDIe2xTadL,OyhhXktZ6b1y,iiXgE50iwJoX,148.22,64.09
ttHorFpzlIyI,vs9KE60bNjLH,yGbPyLPc8PmT,518.18,89.55
lMy95sHz9v8D,q1ADIauNtT2y,d9sG8w2lJW3v,45.69,9.01
kVWfUmb7YH2f,xYYwB5sPeWHK,Z3ItiF01VBhY,176.49,29.79
jqCoQha1toAy,KSgoiYcBQdB3,BNMDH5cri8N5,26.91,47.55
jk1MbQPLCqOA,yJEaaj5H3JBT,KH9VVC2iPaCb,145.99,70.82
DsmFf6HR0fr7,ULE2GoBQG1bP,FWPDMauONCdH,358.8,64.89
PDHGnrIHpOTH,SQSXRpgyiF9k,2vYpt4cdDFbY,111.27,20.9
5OxRd6fsdTZk,ZZFvBfRz2Ue0,yGbPyLPc8PmT,2899,67.42
9B2C7BqTYjHJ,EG4wDSpFyTth,TuPm19CMKvrM,319.29,21.91
bjDfEmgMEDpU,sRCy8BHJWVSM,RKad98cTxhSb,692,19.96
uiT4k1l5p2rF,fLUBxhVEkon9,YUyDSmEeROvj,13.1,65.49
eoMAkNbPDEe6,r2zxPI5uxj8I,cTZLTKtlgEDb,42.89,30.66
bNd69LlXmb6B,SRt3ztvXrMtj,2a07LobkzHUx,509.99,87.83
sa5f8xFoemLH,Hh61P9XhdxJT,zhKBSmYNDuJd,2399,8.43
YgNJqCtX17Kc,FfeUwHiAgOED,Cyl6PGvB25KG,164.98,12.28
YtcfbazLG1lG,185Rjb6Jfv2E,EqPcJSwcfSMn,100,16.76
NUaeUrz5y2Dk,x2473gHktSB1,VjbLhhR5I7ly,568,32.44
iHIdznQ1MNV7,Wcg5bkT3ndwm,A7s2wiNKJ3HW,44.95,34.57
u6OKG4vAONF0,71cSx2iGD759,fsdM6QZEnGMM,100,6.38
skOWBWpi8a1d,HhAtKukEU7VT,UOGIrJtSldvd,104.4,50.83
3UC3gQ6x3xnT,xnCui1Q4Zfoz,ruq0u2ZpAMDr,127.77,74.34
gfvGqGgbsM0T,4XexWj5wSRax,h4lcTgJTuj7f,35.95,20.9
8aenQzLD9Jtz,BLPv8inNEiHl,eOhcPgdVKUYw,509.99,20.9
sDnywjXX9Ovd,qDgjT36KwfcF,HPuxRyj1uNUP,24.79,45.96
VxaTT0SCp2Tj,7iRqFv7rF1M5,qdnpFAlJ06nJ,97.44,50.28
NFUpGDCwLMFM,kqqQy5TWvV8B,tfg2xilCAaac,1949.9,29.61
WrgoxKAoL2Ar,rHSTHjYFnJS8,g6AdzghqF6DD,782.25,1.46
a6FkXB8GXpMj,fxaWSJa8pHY1,N32MgQgsAb11,48.99,61.32
D9DfMxLyuS8I,LKyozPiK7F82,YGPAECfdqiAj,34,49.76
8qv6FVrwGI9s,a3O7KWdsexjY,tNJnfkCxzhmN,117.56,78.84
3fvUAar1TrEX,VFKqopsYepY6,4CUYuEcsAfEP,26.91,4.34
tWEDUjAyLHfB,7sbsGex4YGlB,QZGYZHmzukoV,419.9,6.87
38sHRdAddNfN,qDgjT36KwfcF,HPuxRyj1uNUP,128.99,0.65
rOxcQzPke17d,I1gXL1mYgpyd,h4lcTgJTuj7f,518.18,34.33
FH1y0JwZlD7v,fU1k4XCFxfz4,eVS6MuExSoto,46.2,22.52
V644kANWdsvV,7VkXQhYvmPFg,BWczKEOZMEFy,23.1,38.62
HwE4acvLG9Qx,boOvcMU0idLN,1tQEjUJuOyJ8,347.45,64.19
KHe8e4f74UgF,VwdKgxkP6hE2,KMUPLmVqQPcw,199.96,26.2
xgJnoTQG5L5j,3H7nJ3Wp12et,7KovPWNcMm5O,65.6,70.89
DxwkvVOvSVs8,V3e088rFbSNB,ruq0u2ZpAMDr,142.14,34.24
QEHMXHqTRYbH,4uFxR5dDgs3q,XLo80zvVWiTR,449.9,47.55
96FRQU1c4Xxp,7waMs5p8DbCz,mFvZj7UmZKhl,30.21,29.68
kcZa5fyE5ylY,efaXaNJ6mBxq,mkwtJazHrB4K,23.1,91.03
r5T33k2VvBfI,V9yltegErtaB,u9d4l6WEjhWh,72.4,84.96
LtwT9iUKBmWu,NcH1YpbrzGFP,AaksMLzNHqg2,60.09,20.11
w5I9OLr1KtRi,RmmFSXbxESjo,GkCWRPoKe50z,89.1,31.16
FTH9Ilp4OdpX,1Znz2In1ofhv,16pMg4KJ3hIj,35.95,82.12
GQVh79uT6xFW,QMDmqZ2wNmci,eCVvpO3y8lid,58.75,47.55
U9noRbeiI2Yt,zFAlv9GHWt4I,AHG0TE6bRNNY,107.97,59.82
iGhLUPjiKewZ,iGWVuqvoxl03,8ftIkw5QWjQv,56.89,40.29
m6QTv0PWvR06,2SJ5ovcOE5hU,w44b3CnkAU44,170.7,47.55
dkWAFxznxrtN,xDQAbs4BvFWC,94l6BertAIx7,27.8,43.91
xy4TNJIcdJRu,AXyyFgS3DPmn,66O92FkKsKzb,135.85,70.17
kxNfOlYipKYq,mh7KMF2jJrlC,SixfIXbZXuJK,160.55,12.28
9iwm8pU8x2Y7,LyeYfyxwxhnV,XePbD5Ocm6Yk,1259,53.64
O3MTfuuge85z,0GII09WWgwUY,Cyl6PGvB25KG,132.9,20.9
yh1k9xOKQASU,EzFDuKOqPt1m,PXiSfwHphlHI,335.99,34.71
tKWRNXQfXSDK,icdtCDkjpSZQ,coi9xkdo66JI,78.73,62.59
WUtxoIE3CBu7,Rg2SKkwso0pg,OdnRCxXEzI4n,18.99,15.4
dZ9S0DhzLD5w,g0vcxv6nESHb,4cyCNWR4vh3z,56.7,1.64
R6eqKdUH0srw,4qMZeUMgH3CW,V0koygjO8uRW,28.82,40.47
SFRdCKVpYZ8h,40oObpvThtI6,CN2L6AkjkkFM,109.82,82.44
yLogQ1xAjFkX,dAz11YkQkoue,TuPm19CMKvrM,59.21,12.28
Xjwih1mqNh9V,Df2of57PnmOL,UCE3Mf4XAd26,692,14.61
BbOHPhWKoygI,qZoOle9tbeR2,YRRzoYYlcm7A,116.11,6.87
ekKxyyIcZ7d7,DTUNVCYEKNeU,JZPhFrxpqDgz,517.65,28.52
NCJMUY7KMObP,kktXNGIh1TrV,3EIRvF91uvoZ,2799.65,73.56
qGjMvToHENbe,7jrXMrawS7N2,5FvGdji6skxT,548.35,15.93
dQw5MFUvdCBa,qOiDnN39CMGm,yHsOFiqVrV1u,125.46,35.01
rQTakDlb4UbR,hYHQ1u3egmM6,kiirS0of7bJI,56.89,237.84
LM9BrHheGQ8Y,atYz5btJvZPd,DQDmbEDffCF1,8.8,12.28
KeqpZG33Qfxw,6Kkj5iskypln,DLzETaZuC9wr,216.9,12.81
Gi1LY3cZhdgO,tQYL2VEuOxZd,AvTLykupHOIB,42.89,6.87
4fh63FKBO46D,Q64z4IQIPj1S,SN80BP0LAyJc,2130,3.62
IDvh16iLn8jx,GVggHDIuf5mO,ThIpLZLmtOK2,54.95,33.9
AAabGovaMh60,jsqD7UiJ0hlQ,0HbVEHMspxA1,109.82,17.44
a9Vexg1DcsL0,50znuoa4oJAA,FBr7bTkcVwez,202,50.82
gApJxsGrQIVN,4x98mNux8R4e,ghsV9MAOkMh7,271,19.9
72klhyf3MMDB,zKatSTLtAXMr,JWbIVhZWLRMP,598,26.98
kMiYUZaFXx4l,UIah81Drur0j,ruq0u2ZpAMDr,128.99,20.3
SwnTT8uQuzs4,sCONCvmO1cEY,0Mzbc3aACMOQ,33.41,7.82
PVXsSMovph9F,FIH2eLdxIr7B,lE80LvZqGUwx,223.51,59.82
oatd1cbEalSD,KBdSXShTvFnn,vYu5aYeAvyzz,1001,6.87
3Q7bl6OBBOAo,YFoiX7NKpEYe,bl8PTwqK0kvN,33.41,63.79
8JQ50D1hXOOY,IY1Koi4TMweq,j6ZQXHPSPppN,128.99,12.59
ktNePpxztpIP,Ejcp8dzwIfYL,yGbPyLPc8PmT,2899,89.34
uRTkdxzW3tFY,dj0oFWOQX4Nc,nKBsxjDoWKEM,315,70.82
4IXzQzZSIFWr,fU1k4XCFxfz4,eVS6MuExSoto,46.2,22.52
8sVsJztrkdRb,dHVOChJPcmt3,cdFuckm1t0Np,282,66.19
pKbPWPC423YW,zcqEYZK4gS40,16pMg4KJ3hIj,719.9,50.84
iJcKkrjO1Jx1,ucePnNrnkTwo,RKad98cTxhSb,100,14.85
g1DjsN9LKldX,10CdCi3zYLWu,tjn9TXOjEGlU,419.9,23.6
5YRm5PKbOCVG,G1GtzGPseDCF,HQ4j3Fr6B61e,53.95,29.68
hYSkmtUmUiWW,27O0he9UZll1,wAgnN3eGF2Af,107.63,148.94
HgbVqQH5knNW,3yk93DQoQpk3,pmgltuNur5us,93.55,79.72
0Tvm6gpddv2Q,ro08JPncYzLh,r7VxefoTVHbb,4099.99,67.36
3wUOJ9WFARhS,UwNRp74lJRdY,ceLyg2V6lyl7,40.16,92.43
sKWyoNfsWkBp,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,10.85
6m0JyuKRxhFj,oFgCuvVb8stP,0cnXhOqSeYuN,782.25,23.05
3p8HbH04fCL9,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,6.08
AXtXFdIDkS5p,1R15phXqnmH4,YlP5976VHgAM,52,79.43
sKxEgehu2m7C,ZTsfMadzXGDu,s9PULoMk80qE,56.89,21.19
Ca48gG9dqcSZ,MVMYB0aa03zR,EGW4UK5bOeEZ,41.58,11.04
23zxwDW5f6aD,rKSSEsw9jUbQ,ZnWW0l6xqkcI,459,5.86
UipEl10J2GtK,rA0r94YD97un,yGbPyLPc8PmT,161,32.34
0NPkPlw53wrP,4LdTrH9a4YmI,nQlmkVGs3xYh,509.99,32.34
XoexxfYZaNWe,Sx9XdlgmwLM8,HQ4j3Fr6B61e,578.9,65.94
0cNPamkljsmJ,w6Ic5SZUbJrs,Hk6sj228ERfx,169.99,61.01
NZswvH9ylWII,MtwWvXxGBYJF,8Wa4TXXm4Hcx,649.49,47.04
lDTSKAt7rbGz,oMSSDx7aeLIv,luzDO2kXE6wp,49.97,6.44
88KyjyjmndF5,AMKIgKd1s17B,TuPm19CMKvrM,72.4,52.93
cWTYaK0CIDFm,GlJ57cBpMKqa,yGbPyLPc8PmT,2899,12.28
9sKzLqMqJnRl,ts741MllMAbY,TD2AMTmc5Ixg,212,12.28
wh2632Jedjd5,m0Lw8m6joRAS,AvTLykupHOIB,694.65,50.28
fFtasElPoYGs,ADypP6ACXjXz,Q2NwKBfUdtHW,222.98,11.39
nflHBNjGBwRr,rKXoWNJxVSE7,0Mzbc3aACMOQ,359.6,94.98
76P16k61F8ov,FiVn9loUlunV,C6WhdSZuLC8r,261,44.67
URwcOWdztSKD,gvwzTzO3hwSE,MdWxBEep7ZnV,139.6,37.94
KzavjpyL1jkD,LP9yzvAzxDXy,hmS6KkvxMbyF,399.2,38.66
O7Ia9a878SVT,Qn3gZUo3DNJF,WTbhLip6Y9IF,24.89,34.79
qQSAwdX1miY8,EG4wDSpFyTth,TuPm19CMKvrM,319.29,4.75
85gxwtlD7tyv,udB8d61RBVrX,f9tu6ULae8aj,161.14,47.55
W8vNgTpUbYtf,Wm1k1kx2RYQ8,CutJkKSkib8L,215.42,33.9
S1uqbdAHS9aM,ezFgSgFLGzVz,l1pYW6GBnPMr,820,47.55
vUSlpKghr4RR,wAqpjobOTLMo,Fh5z5uvA4neX,116.1,13.32
