order_id,payment_sequential,payment_type,payment_installments,payment_value
Mg2FtHLZLaYC,1,wallet,1,219.91
BOT59uTbV4OH,1,credit_card,1,408.69
Roks3ir47c1l,1,credit_card,6,334.12
BvYbrkYmYSRy,1,credit_card,1,110.29
KYEPcBQKXFJj,1,credit_card,10,257.19
70R1NT6Nrd4C,1,credit_card,10,70.7
dWltn1IP6vM8,1,credit_card,6,117.26
WQh9r86R1QEH,1,credit_card,1,226.85
wIMrZimyHhyC,1,credit_card,1,131.43
9moi8G7sviH8,1,credit_card,1,112.98
O6QY9n0Yjh8l,1,credit_card,10,84.52
caaHXjiqqjzg,1,wallet,1,358.76
uDdtMrDtDIO5,1,credit_card,3,51.87
IOb5IrexcmTt,1,credit_card,1,89.86
eNfGSm1zipgj,1,wallet,1,244.75
g7JAWy0bvNdY,1,credit_card,1,665.87
lWAcyz82620p,1,credit_card,3,250.48
ezXRH2l197aN,1,credit_card,6,126.88
pMsmOV8kZ17w,1,credit_card,1,811.77
lDWY5jfCwb3c,1,credit_card,15,273.54
gvEbcdRnRkPJ,1,credit_card,2,140.22
YtthNYrXJQk6,1,credit_card,2,1570.79
v1XKRAFKbf0j,1,wallet,1,112.68
kngI8QB3IEQ9,1,wallet,1,132.42
3iG6vfnanPAE,1,debit_card,1,82.82
XLbiIwrYvU3f,1,credit_card,2,375.74
R8MvwYx96rbP,1,credit_card,3,96.81
JU6QWFjDEjgA,1,credit_card,10,65.64
NC9Mtaa8Sban,1,credit_card,1,279.98
ZPoe3Z2AHmTi,1,wallet,1,260.84
OjjwYuwSMuAe,1,credit_card,2,195.29
46zzyaVaiyAh,1,wallet,1,260.97
xlbQtCK4khJb,1,credit_card,3,497.74
MTCzRbpX75ET,1,credit_card,3,212.27
hY5ZzuG2NQXq,1,wallet,1,282.47
KccIaEmqmK9X,1,credit_card,1,135.96
3w0Pi2ZbACZ1,1,credit_card,1,210.73
SWDcBDoyMFGR,1,credit_card,3,34.22
uQbLbtJlOOOn,1,credit_card,1,222.04
y0EZtQ6HvNTk,1,credit_card,5,96.04
kGzQrWo3kxfa,1,credit_card,4,74.16
p07IZoVm6AhM,1,wallet,1,2183.6
si5xMZlkYtWh,1,wallet,1,191.41
kYet5rKKZlwB,1,credit_card,5,240.76
Oqkddeti3w9A,1,credit_card,1,557.62
2rl1fronrKhw,1,credit_card,5,32.92
uVTumkW01YbS,1,credit_card,10,286.88
zHnTs8nN6wLK,1,credit_card,2,158.58
X29OkSPquzzo,1,credit_card,2,378.61
JhKfG9O8bpkU,1,credit_card,1,815.65
R3DiUidVTxPv,3,voucher,1,280.89
LVxzGyiU1gmv,1,credit_card,1,318.78
PRlbUUvoX2sH,1,credit_card,1,140.98
OjlQx5mf9EV3,1,credit_card,1,377
QgnzPktXHj83,1,wallet,1,148.26
MqEE2iL7v4W0,2,voucher,1,30.61
QSPlGFSh7jAa,18,voucher,1,89.27
v6H4HHLnDtNu,1,credit_card,6,241.42
PCXlyNvLsIvX,1,credit_card,10,1702.35
WkeuCWPSuXK7,1,credit_card,1,129.82
ggHYTOg4XJv9,1,credit_card,7,115.51
jkhMf0A6cTW6,1,credit_card,10,543.89
AjayxCc7eeDn,1,credit_card,1,433.07
6vOuaZzDfgla,1,wallet,1,738.19
s2PWVgdpNUTp,1,credit_card,10,160.8
aa6sRmY72tkO,1,credit_card,3,243.83
mnEcMePhH3MM,1,credit_card,1,394.54
FlVO3TqbktYA,1,credit_card,4,54.89
zPZhbpPtxjzo,1,credit_card,9,112.15
TPIduialWmrE,1,debit_card,1,122.35
1f9KV0GfBmQf,1,credit_card,1,95.01
2RRJ7u9MWAFr,1,credit_card,1,93.09
ljeoZTP1Vrei,1,credit_card,1,201.53
8dQCoLFfoETT,1,credit_card,2,183.03
PFMj7iZUaCUm,1,credit_card,6,96.96
zod6YQMRUOK7,1,wallet,1,135.81
1ing5dTSu5Fw,1,credit_card,10,329.2
VnTCz84Ikxh8,1,wallet,1,414.11
yXlg1nolmrmZ,1,credit_card,4,348.24
W36mKmNPnQeY,1,debit_card,1,163.84
0BLhTb3ClYiO,1,credit_card,1,110.29
lEVnBsB01Hu6,1,debit_card,1,13.43
dv0Fzty7Uk1k,3,voucher,1,138.87
DhJu7qOV4mzC,1,credit_card,5,101.72
f74jKOe52gk0,1,credit_card,5,216.25
A4GxEIJZI6mH,1,wallet,1,16
TCiLzhnafh0X,1,credit_card,6,51.01
92NXFE9MjDaN,1,debit_card,1,400.64
cdyD9P3mNFrq,1,wallet,1,284.52
QoTh21Pek7g7,1,wallet,1,183.36
SkPzsiKQ1Wdy,1,credit_card,2,514.6
fA67QODCvW7k,1,wallet,1,783.26
srvQ31xizmpl,1,wallet,1,140.54
Bj1izteFFVNr,1,credit_card,1,320.07
8MVTfwLGRFuH,1,credit_card,1,244.15
UiwwUd11MfQd,1,credit_card,1,0.61
frEqCssOVAgR,1,credit_card,4,449.29
JTqwRPRpAmPt,1,wallet,1,689.66
C8cD3rFBEbG0,1,wallet,1,186.38
0H6YL4YM8oZC,1,credit_card,1,420.47
fqlBmB2nbcqm,1,wallet,1,512.9
ipqsXJImP2sY,1,wallet,1,172.87
amKyD4kyxhD4,1,credit_card,9,134.66
d4PILJUWXqFK,1,wallet,1,198.34
5rEAPhCmNAhr,1,credit_card,9,303.77
aJ5jwOVBPQg4,1,credit_card,5,141.97
D83oazjZ9ZGl,1,credit_card,4,172.58
XMVbumUrWzNa,1,credit_card,10,281.2
kdLDKicSEFQy,1,credit_card,2,148.25
AipYVgOdpuNM,1,credit_card,1,249.97
Jo9BynDb2ysX,1,credit_card,10,201.2
1uLKxT82v0Jv,1,credit_card,1,413.84
Z0bJQZlQMEXH,1,credit_card,1,506.84
Vyltb71LGOAJ,1,credit_card,3,180.46
GBDwOukoCK1u,1,credit_card,1,18.22
Q5G3iwPstooq,1,wallet,1,199.93
7CHHPZOBiSdO,1,credit_card,8,109.89
ndegRWpnwJV7,1,wallet,1,89.41
3CR1dJtBf5zL,1,credit_card,1,217.66
zKSFJV3aYwd8,1,credit_card,2,36.25
NubMKYJ6DJGH,1,wallet,1,665.87
dDxmZojiZcRX,1,debit_card,1,42.84
LrkNzhdnF6wA,1,credit_card,10,909.31
Ux5DFsOIOeza,1,credit_card,8,166.8
pps3XyuGIfe2,1,credit_card,1,437.75
LJh9W3eIjHfO,1,credit_card,10,300.22
LMfkgT0nJRln,1,credit_card,3,987.98
Bj3lNnRLl6cN,1,credit_card,1,170.84
Xe1fFBvdNDzK,1,wallet,1,89.49
lFXCvaNubCDP,1,credit_card,1,404.95
YMA1WnRuvUAe,1,credit_card,1,197.06
B0yybxY84p9h,1,voucher,1,267.62
8QaFUG83NHhV,1,credit_card,3,454.97
xsaIZqraTR4V,1,wallet,1,149.69
ANWF93BFxSwa,1,wallet,1,399.38
4rHsZDY9rIXW,1,credit_card,1,670.47
W3uPYwRQrSuS,1,voucher,1,12.68
QunkNTjP39G6,1,credit_card,1,252.34
I3pw73zKciCN,1,wallet,1,236.86
grNe8TvcDFqJ,2,voucher,1,266
Yg0SopvU0usC,1,credit_card,1,3256.14
yE1yejTNrgCr,1,credit_card,1,1806.68
fuM69aCZDWqR,1,credit_card,1,81.43
Nzhk9AUcPJ8N,1,credit_card,1,351.35
X6b1TEibQDSF,1,credit_card,4,655.6
83jy0hb12uBs,1,credit_card,1,125.09
ymHBJexlfQt9,1,credit_card,1,217.6
4mR0UOKNlsbR,1,credit_card,5,688.35
oLnphuNEy2gc,1,credit_card,2,110.55
5Vhz4dn5Oa8f,1,credit_card,10,105.44
R64hYSjJL2FC,8,voucher,1,63.18
UiaXx9PweYHl,2,voucher,1,221.12
yCxPMrRogkJb,1,credit_card,2,49.89
eqUflImB4s02,1,credit_card,10,40.02
Uhi04GWoV07K,1,credit_card,8,473.84
X4rlni2LJWDX,1,wallet,1,62.88
ThNwXJ0bqffX,1,wallet,1,54.46
evomDRXVhOYL,1,credit_card,2,164.26
J20nYuSAf8FT,1,credit_card,8,326.09
Aqs8jCndtpNT,1,credit_card,1,216.38
3eIoTbkd8qz2,1,wallet,1,320.07
BWaxNem57qIF,1,wallet,1,187.43
YMEmqkLTIDjU,1,wallet,1,18.36
YAsnUkjt6X5A,1,credit_card,10,25.36
8r3lHndceBii,1,credit_card,2,89.47
jZjjUuBh8B1R,1,credit_card,1,77.27
w0jr88nQJnHB,1,credit_card,1,370.02
9qE0yJ59syMV,1,credit_card,3,338.52
pecRc7Ns5Vqh,1,wallet,1,245.14
3vxovmpH93aW,1,credit_card,5,1097.94
EzXMCVYuzNWk,2,voucher,1,47.46
XQJTVrDJAk73,1,credit_card,1,340.02
JrU9ak4wnbxN,1,credit_card,4,273.32
LKjZJTFkHqq2,1,credit_card,1,64.6
XboGjqi23IHQ,1,credit_card,2,243.5
VQM5vfCWGnJP,1,credit_card,1,122.61
xROouCiXB6q4,1,credit_card,2,59.16
cKAV2pq1e5rf,1,wallet,1,190.04
ZRZCi9bW0X0m,1,credit_card,2,140.52
EcJ2m2zDtgcx,1,credit_card,3,195.62
acH9CIAqFRJm,1,wallet,1,256.14
xN7sYNPIDLHo,1,credit_card,10,910.2
kAYNXwxFQxA5,2,debit_card,1,1534.98
88wsz8PHWKpF,1,credit_card,1,30.26
BcpLiO2N9Sv5,1,credit_card,4,197
LPsGpicMJNFx,1,credit_card,1,617.93
fYYug175EYGe,1,credit_card,1,670.47
cTwh9VZhj847,1,credit_card,2,162.04
kfGrz6cOU10u,1,credit_card,1,244.02
voKZTJwiplmd,1,credit_card,10,563.77
vpQ5eAdLz8Kf,1,credit_card,6,87.3
kyiPvCV61roh,1,wallet,1,254.14
WliTXsYTpyO0,1,credit_card,1,950
5JV2Jj0paLgB,1,credit_card,2,250.26
qkHt3oG3sP1V,1,credit_card,2,1137.56
6EwJCfNxpJXf,1,credit_card,8,131.97
DkaDYJhj48cz,1,wallet,1,315.06
YFovOjSfvZD9,1,credit_card,5,155.64
e770SZrDkDDR,1,credit_card,1,83.31
HOYXx1e7Kn2r,1,credit_card,5,726.71
zQHP7wi02nDW,1,credit_card,3,192.12
ZP1LuuYjcrzN,1,credit_card,8,28.51
KBXON11KIiRT,1,credit_card,1,156.98
wxh23wYbS1vn,1,credit_card,2,159.8
LREqFROvGwO9,1,credit_card,1,235.32
WX0oKgWzmHX4,1,credit_card,7,558.57
t9avv87fQ8ED,1,wallet,1,28.25
GpAjor9KrEpW,1,credit_card,1,176.16
Jg5KyHNaOnU3,1,credit_card,10,445.22
WJDiFqJY0O13,1,credit_card,1,221.47
z94EJqQgFirP,1,credit_card,1,89.24
pVg59eyxXtSl,1,credit_card,1,36.5
ro6b40W6eQzN,1,credit_card,1,130.06
eoBDRoeaaOzt,1,credit_card,5,371.94
r1dThrQEWSYW,1,credit_card,3,30.3
e9IWARW5Zyx8,1,credit_card,5,384.93
2vayoNxMJQc3,1,debit_card,1,249.31
SjYBlqay0mkc,1,credit_card,1,112.1
iTSSgDg6tGjz,1,credit_card,10,782.26
SJSL0chabuM5,1,credit_card,6,116.64
IzyNogyOdfN6,1,credit_card,2,55.32
NJddUZDuxjRz,1,wallet,1,47.55
QMzfG51gALAt,1,credit_card,1,73.74
8vtXdEHRr3RR,1,credit_card,8,545.14
0wCXdhFYf5Ee,1,credit_card,6,235.32
o0yYRLCpk2FE,1,credit_card,1,837.31
7Pjfm5rRCIx3,1,credit_card,8,63.01
HvZZciS8CneZ,1,credit_card,2,148.08
yjRhtX8ZRTdv,1,credit_card,3,179.83
ONeKjP1aedBT,1,credit_card,1,269
4jPQmkQJMxV3,1,credit_card,10,827.91
LCWgrovsaYpJ,1,credit_card,2,39.43
5aJnO73mcDli,1,credit_card,1,321.08
fniJK6gbDnmx,1,credit_card,10,0.53
fvhF2CbQdosu,1,credit_card,2,362.56
m12EAtVVz9uq,1,wallet,1,425.62
d4yVBCAfCHoX,1,credit_card,6,344.26
UDuyA7hrJwWp,1,credit_card,2,296.61
lxaTDrrMQnSr,1,credit_card,2,212.98
RwnJjRuIFVYB,1,credit_card,3,81.64
QFPGL7nzRhlK,1,wallet,1,256.02
F5FwCWy0pMEj,2,voucher,1,151.93
cvT2ADZjDweM,1,credit_card,1,190.04
uMVVLxGrQjsa,1,credit_card,8,401.19
d7xI68gk5PcK,1,credit_card,8,131.45
NUiAJuDMIW2M,1,credit_card,1,28.03
H9ZqBDGfoY7T,14,voucher,1,534.25
4Ikm4E1G8KWw,1,credit_card,8,214.09
PemrtwRenRSn,1,credit_card,1,54.89
DV1SEuWQ4y5z,1,credit_card,9,261.92
01jAnINOs9gH,1,credit_card,4,1.27
AJppQfIqlPKO,1,wallet,1,215.57
87ToBDucdF9p,1,credit_card,2,231.37
pAcjIxCrK5TB,1,credit_card,2,20.58
hF12QLBvBB8E,1,wallet,1,53.21
wqWPGRPIiIUe,1,credit_card,2,31
Bi7gqiRDuGTO,2,voucher,1,330.17
0Ne89pPjMv3W,1,wallet,1,124.52
4pH5LI1vadYT,1,credit_card,1,312.61
rcgYZM0VAC4a,1,wallet,1,91.96
pGnUZXjwGmsv,1,credit_card,1,41.92
4e3sndjNs04A,1,wallet,1,423.63
HO6sn85rDOEN,1,credit_card,1,313.99
8X6ka2WqMMIk,1,credit_card,1,6.83
Cq1v92ILloS5,1,credit_card,8,47.98
IwH50PmF9PWO,1,wallet,1,219.73
Q803lD0FsKfr,1,credit_card,1,55.03
2gHZiWZEk7fn,1,credit_card,1,138.08
eJaPEn2IqHzF,1,credit_card,2,67.99
0l2MkAhIvbfQ,1,credit_card,1,530.47
j4Ni3x1ofPbh,1,wallet,1,269.78
YuQvV87pwkFi,1,credit_card,8,201.65
8JlkPpsqwO76,1,credit_card,6,45.96
F0IBnkyILPes,1,credit_card,8,135.98
z1L8UzN7WRPW,1,credit_card,2,16
WpirE0QoEd3P,1,credit_card,1,276.11
hO5ZTFg20PRw,1,wallet,1,28.42
qKui6pLVGg8S,1,credit_card,6,61.91
JsSsHCqCfasC,1,credit_card,2,66.28
CmRqciT1FRWF,1,credit_card,8,270.75
JHlrZ5nQWk2N,1,credit_card,6,393.69
f3ZPze4OUtBh,2,voucher,1,5.99
YtSGsYDuzANX,1,credit_card,10,102.23
JvHNFSP7Rhlw,1,credit_card,2,18.28
J1fMoKSxE6ab,1,wallet,1,247.64
f4cTEuiD8VrM,2,voucher,1,145.48
qqbTgtcWuW4V,1,credit_card,6,336.06
mxPCfuPOKdTL,1,credit_card,1,106.56
z3c1lp6VYpxE,1,credit_card,1,177.54
zTvgBFY1nWJX,1,wallet,1,29
PdmNi8lSTFXo,1,credit_card,2,6.2
H4DouYl9GhI3,1,credit_card,4,50.68
smIZFLJniN1i,1,wallet,1,131.78
FROo5YTCZtFn,1,credit_card,5,214.16
yHPjDOZf9hIX,1,credit_card,8,100.98
yw3GkGrLLscL,1,credit_card,5,168.65
HgKT5bbxi54b,1,wallet,1,31.98
ZppQrNouoHpo,1,wallet,1,13.17
RewHCRXPojeS,1,credit_card,4,33.91
v2iUUcJlKNeR,1,credit_card,1,284.02
redL5cGDQK6G,1,wallet,1,68.8
t0Dlwd3LaFV1,1,credit_card,3,123.29
BQMqn2qDvLXR,1,credit_card,7,24.95
AZbNkb0cnPX4,1,credit_card,1,337.9
uJ0ac4LGCKEc,1,credit_card,6,213.95
XDFtwO2goffI,1,credit_card,1,33.96
M8VlsvjVfsdd,1,credit_card,6,3.41
FdhP6rhmGB8O,1,credit_card,2,288.43
maMgFeOtNriq,1,credit_card,1,38.65
mRoFBxW2VWRf,1,credit_card,2,119.19
xnbZF5vl9rcV,1,wallet,1,248.35
yEFii70X1Ryi,1,credit_card,1,701.22
T5w3CKn3uFVM,1,credit_card,1,15.66
T2b0lffTb2KD,1,credit_card,1,89.86
gRtjozSl8HIh,2,voucher,1,270.06
SuGlEXLvekQy,1,wallet,1,238.53
CLDHt94wWceI,4,voucher,1,620.44
LJamJsNa8pQK,1,credit_card,3,273.27
hhkIkHap5Lly,1,credit_card,3,284.49
bLhBLoeHeR4g,1,credit_card,6,26.81
tRtiaom4ZMjC,1,credit_card,1,235.61
qEAUfUK7Ef0T,1,credit_card,5,5.81
vY4NfAZ7hhXp,1,debit_card,1,249.39
dg6mJQqD38Q7,1,credit_card,6,95.09
nLxnls0g1uF8,1,credit_card,1,106.97
T1ok5vviumqH,1,credit_card,5,237.59
Jlsb3Jk8sw0C,1,credit_card,5,81.57
uh94aQZHSEMA,1,credit_card,3,65.2
d1f1ncTaopko,1,credit_card,2,8.24
rs6HdjwQeUVc,1,wallet,1,58.95
ObNjxzwYFFDB,1,credit_card,1,111.66
06YGCJd7MMfn,1,credit_card,5,185.11
3b9Z8LaLlXfS,1,credit_card,1,86.09
viAO9SY3Qq1B,1,credit_card,4,739.79
5mJRPgWsu0qe,1,credit_card,3,74.12
yPh9SaRbGGkn,1,credit_card,1,79.27
PjAQ8jmuwIJr,1,wallet,1,176.39
zs9Ksyuvuvqk,1,credit_card,1,210.73
ONzjCdsCg5w7,1,credit_card,4,815.65
gsL1SMGGxdH3,1,credit_card,1,99.38
zTnazSODigH3,1,credit_card,2,1711.63
Sbaw00o5kT4O,1,credit_card,3,128.29
PGHetu0jwRag,1,credit_card,1,17.55
1WnC132Wy7ks,1,credit_card,4,336.06
